CarID,Brand,Model,Year,Price,Mileage,Fuel,Color,Owner,Location
429,Toyota,Civic,,50000,30000, Diesel ,Blue,,Houston
430,Tesla,,,40000,, Diesel ,,Third,Miami
431,Toyota,Corolla,2018,20000,60000,Hybrid,Black,,Los Angeles
432, Nissan ,Focus,,20000,60000,,Blue,,New York
433,Honda,Accord,2015,40000,45000,,,First,Houston
434,Hyundai,Focus,2010,50000,,Electric,Gray,Third,New York
435,Tesla,Accord,2015,20000,60000,Petrol,Silver,Third,New York
436,Hyundai,Corolla,2010,,60000,Petrol,Black,Third,Houston
437,Hyundai,,2018,40000,60000,,Red,First,Houston
438,Hyundai,Model S,,20000,,Hybrid,Blue,First, Chicago 
439,,Corolla,,40000,,Petrol,Gray,Second,Los Angeles
440,BMW,Focus,2018,20000,100000,Electric,Gray,,Los Angeles
441,Toyota,Model S,2018,20000,100000,,Blue,Second,Phoenix
442,Hyundai,,2010,25000,30000,Hybrid,Blue,Second,Houston
443,Toyota,Focus,2012,20000,60000,Petrol,Blue,,Phoenix
444,Hyundai,,2010,25000,45000,Hybrid,Blue,Second,Houston
445,Tesla,Accord,2010,20000,15000, Diesel ,Red,,
446,BMW,Corolla,,50000,,Hybrid,,Third,
447,BMW,,2020,60000,45000, Diesel ,White,,New York
448, Nissan ,Focus,2018,50000,45000,Electric,,Third,Los Angeles
449,,Corolla,2018,,75000,Petrol,Silver,,Houston
450, Nissan ,Mustang ,2020,60000,75000, Diesel ,Silver,Third, Chicago 
451, Nissan ,Focus,,30000,15000, Diesel ,Red,,
452, Nissan ,Focus,2012,25000,,,Silver,Second,Miami
453, Nissan ,Mustang ,2015,30000,,Petrol,,First, Chicago 
454, Nissan ,Mustang ,2018,30000,75000,Petrol,Red,,New York
455,Honda,Model S,2018,,30000, Diesel ,,First,
456,BMW,Civic,2010,,100000, Diesel ,Blue,Third,Houston
457, Nissan ,,2012,,,,,Third,Los Angeles
458,Hyundai,,2012,30000,100000, Diesel ,Blue,,New York
459,BMW,Model S,,20000,75000,Electric,Blue,Third,New York
460,BMW,Accord,2012,40000,45000,,Black,Second,
461,Ford,,2012,,30000,,Gray,,
462,Honda,Mustang ,2020,50000,60000, Diesel ,Silver,Second,Los Angeles
463, Nissan ,Model S,2010,25000,75000,Hybrid,Blue,Third, Chicago 
464,Toyota,,,20000,, Diesel ,Blue,,
465,Tesla,,2020,,30000, Diesel ,White,,Los Angeles
466,,Focus,2020,50000,15000, Diesel ,Gray,,New York
467,Hyundai,Model S,2015,,60000,Electric,,First,New York
468,Toyota,Mustang ,2010,50000,15000,Hybrid,Blue,First, Chicago 
469,Honda,Accord,2012,,15000,Hybrid,Blue,First,Los Angeles
470,Tesla,,,40000,100000,,Black,Second, Chicago 
471,Honda,Accord,2010,20000,100000,Electric,,First,Miami
472,Hyundai,Civic,2012,,100000,Petrol,Silver,, Chicago 
473,BMW,Model S,2015,20000,45000,Petrol,Silver,First,Los Angeles
474,Tesla,Model S,2018,20000,75000,Electric,Red,, Chicago 
475,BMW,Model S,2020,30000,, Diesel ,White,,Miami
476,Hyundai,Mustang ,2015,20000,45000,Petrol,White,Third,Miami
477,Toyota,Mustang ,2020,40000,45000, Diesel ,Gray,Second,
478,Hyundai,Focus,,40000,30000,Electric,Red,, Chicago 
479,Toyota,Model S,2012,40000,30000, Diesel ,Red,,Miami
480,Tesla,Focus,,40000,75000,Electric,White,,Houston
481,Tesla,Mustang ,2012,60000,60000,,White,Third, Chicago 
482, Nissan ,Civic,2015,,45000,Petrol,Gray,,Phoenix
483,Honda,Corolla,2018,20000,75000, Diesel ,,Third,Houston
484, Nissan ,Focus,2018,60000,,,Gray,First,Los Angeles
485,Honda,,2020,30000,15000,Petrol,,Third,
486, Nissan ,Model S,2012,,45000,Electric,Red,,Houston
487,BMW,Corolla,2012,60000,30000,Electric,,First,New York
488,Tesla,Focus,2018,25000,60000,Electric,Black,, Chicago 
489,Toyota,Accord,2012,,15000,Petrol,Black,Second,
490,Honda,Mustang ,,,100000,,Blue,First,Houston
491,Hyundai,Accord,2012,,100000,Electric,Gray,First,Phoenix
492,Honda,,2015,,100000,Hybrid,Red,Second, Chicago 
493,Toyota,Corolla,2018,30000,15000,,Red,Third,Miami
494, Nissan ,Civic,2018,40000,30000,Electric,White,, Chicago 
495,Honda,Focus,,20000,75000,,White,Second,Phoenix
496,,Accord,,50000,60000,Electric,White,First,Miami
497,BMW,Accord,2010,40000,45000,Petrol,Red,First,Miami
498,Tesla,Focus,,60000,45000,Hybrid,Gray,Third,Houston
499,Toyota,Accord,2018,30000,45000, Diesel ,Black,Third,New York
500,Tesla,Civic,2018,30000,15000,Electric,Blue,First,Houston
501,,Accord,,,,Petrol,Blue,First,New York
502,Honda,Focus,2010,60000,75000,,Silver,,
503,Honda,Model S,2012,50000,15000,Electric,White,Third,Miami
504,Hyundai,Accord,2012,60000,60000, Diesel ,Black,First,Houston
505,,Focus,2020,,100000,Hybrid,,Second,Los Angeles
506,Toyota,Model S,2012,20000,30000, Diesel ,Blue,Second, Chicago 
507,Hyundai,Accord,2018,,,Hybrid,White,First,Houston
508,BMW,Accord,2020,20000,15000, Diesel ,Red,Third,New York
509,Hyundai,Focus,2020,30000,30000,,Silver,,Phoenix
510,Ford,,,50000,100000,Hybrid,,Second,
511,Toyota,,,50000,30000,Electric,White,Third,Los Angeles
512,Ford,Corolla,2012,60000,100000,,Gray,Second,Houston
513,,,2020,60000,,,Silver,,
514, Nissan ,Civic,2010,60000,15000,Petrol,Gray,First,Phoenix
515,Ford,Corolla,2020,20000,15000,,,Second,Phoenix
516,BMW,,2015,20000,100000,Electric,Silver,First,
517,Hyundai,Model S,2010,25000,75000,Hybrid,White,Second,
518, Nissan ,Mustang ,2018,,75000, Diesel ,Red,,
519,Hyundai,Focus,2012,40000,30000, Diesel ,Gray,Third,Los Angeles
520,Ford,,2012,25000,75000,Petrol,Black,First,Los Angeles
521,Hyundai,Model S,,25000,, Diesel ,,Third,New York
522,,Mustang ,2015,25000,45000,Petrol,,Second,Miami
523, Nissan ,Corolla,2012,40000,75000,Petrol,Blue,Third,Phoenix
524,,Focus,2018,40000,15000,,,Third,
525,Ford,,2020,25000,15000,,Gray,Second,Los Angeles
526,,Corolla,2012,50000,60000,,Black,Second,
527,BMW,,2018,30000,30000,Petrol,Blue,Second,
528,Ford,Corolla,,25000,75000,Hybrid,Silver,,New York
529,Ford,,2010,50000,60000, Diesel ,Blue,,
530,Ford,Mustang ,2018,60000,, Diesel ,Red,Second,Phoenix
531,Toyota,Model S,,50000,30000,Hybrid,White,Third,Miami
532,Hyundai,Civic,2015,20000,45000,,Black,First,Los Angeles
533,Toyota,Mustang ,2018,20000,, Diesel ,Silver,First,Los Angeles
534,Toyota,Model S,2012,50000,30000, Diesel ,,First,New York
535,BMW,Focus,2020,60000,30000,Electric,Blue,First,Los Angeles
536, Nissan ,,2018,60000,75000,,Gray,Second,
537,Hyundai,Civic,2015,40000,60000, Diesel ,Blue,,New York
538,,Mustang ,2010,20000,45000,Hybrid,Gray,First,Houston
539,Honda,Civic,2015,60000,45000,Petrol,Red,,Houston
540,Ford,Focus,,,,Hybrid,Silver,Third,
541,,Focus,2010,,15000,Petrol,Black,First,Houston
542,Ford,Civic,2018,25000,60000,,Red,Third,Houston
543,BMW,Focus,2020,50000,100000,Hybrid,Blue,Third,Miami
544,Ford,Focus,2015,,75000,Electric,Black,,Phoenix
545,Toyota,,2020,,60000, Diesel ,White,Second, Chicago 
546,Hyundai,Model S,,50000,15000,Electric,Black,First,
547,Honda,Accord,2018,25000,100000,Hybrid,Silver,,
548,Tesla,Corolla,2020,,100000,Petrol,Gray,Third,
549,Ford,Civic,2020,60000,60000,Electric,Black,Second,Phoenix
550,,Corolla,2015,30000,15000,Electric,Black,First,Houston
551,Toyota,Civic,2018,60000,,Petrol,Blue,Second,Los Angeles
552,Tesla,Civic,2020,50000,100000, Diesel ,Gray,First,Phoenix
553,Honda,Model S,2010,50000,30000,,Blue,Second,Miami
554,Tesla,Mustang ,2012,,100000,Hybrid,,,Miami
555,Toyota,Mustang ,2010,40000,30000,,Blue,First, Chicago 
556,Hyundai,Civic,,30000,45000,Electric,Blue,Third,
557,Hyundai,Civic,2020,60000,60000, Diesel ,,Second,New York
558, Nissan ,Model S,2018,25000,60000,Electric,Silver,First,Los Angeles
559,Hyundai,Focus,2010,50000,60000,Hybrid,White,Second,New York
560, Nissan ,Mustang ,2018,50000,30000,Hybrid,,Second,New York
561,Tesla,Accord,,25000,30000, Diesel ,Blue,Third,Phoenix
562,BMW,Corolla,2010,30000,100000,Hybrid,Black,,Miami
563,,Civic,2018,25000,30000,Petrol,Silver,Third,Los Angeles
564,,Model S,2020,40000,45000,Hybrid,Red,,Houston
565,Tesla,Civic,2015,50000,15000,Electric,Blue,Second,Phoenix
566,Ford,Mustang ,2010,20000,15000, Diesel ,,First, Chicago 
567,Ford,Model S,,20000,60000,Hybrid,White,First,New York
568,Hyundai,Corolla,2018,25000,15000, Diesel ,Blue,Second,Houston
569,,,2010,50000,15000,Electric,White,Second,Phoenix
570,,Mustang ,2018,40000,30000,,White,First,Phoenix
571, Nissan ,Focus,2018,25000,30000,Hybrid,Black,Third,Los Angeles
572,BMW,,2015,20000,15000, Diesel ,Black,Third,Phoenix
573,Toyota,Model S,2018,40000,75000,Hybrid,Red,First,Houston
574,Ford,Civic,2010,25000,15000,,Red,,Houston
575,,Focus,,,60000,Electric,Silver,Third,Phoenix
576, Nissan ,Mustang ,2020,20000,45000,,Blue,Second,New York
577,Honda,Corolla,,20000,30000,Hybrid,Gray,First,Houston
578, Nissan ,Mustang ,2012,40000,30000, Diesel ,Gray,Third,Phoenix
579,Ford,Accord,2018,,75000,Electric,Gray,First,Phoenix
580,Ford,Focus,2012,,60000,Petrol,Blue,,Los Angeles
581, Nissan ,Civic,2020,60000,30000,,Black,Third,
582,Toyota,,,50000,45000,Electric,Silver,Second,Houston
583,Tesla,Model S,2012,50000,60000, Diesel ,Silver,Second,New York
584,Ford,,2018,30000,, Diesel ,White,Third, Chicago 
585, Nissan ,Mustang ,2010,20000,100000,Hybrid,Blue,,Miami
586,,Focus,,30000,30000,Petrol,,,Miami
587, Nissan ,Accord,,,15000,Hybrid,Red,First,Miami
588,BMW,Civic,2015,40000,15000,,Black,Third,
589,Tesla,Model S,,25000,75000, Diesel ,Blue,,Houston
590,Honda,Civic,2018,50000,60000,Electric,Silver,, Chicago 
591,Toyota,Civic,2018,25000,15000,,Black,Second,Miami
592,Hyundai,Accord,2015,20000,, Diesel ,White,Second,Houston
593,Honda,Focus,2015,60000,,Petrol,Gray,Second,Phoenix
594,Tesla,,,,75000,,Red,Second,Los Angeles
595,Tesla,Civic,2015,30000,, Diesel ,Red,, Chicago 
596,Tesla,Mustang ,2015,60000,,Electric,Blue,First,Phoenix
597,Honda,Mustang ,2015,40000,60000,,,First,Miami
598,,Civic,2018,25000,45000,Hybrid,Gray,Second,Los Angeles
599,Tesla,Civic,2012,25000,75000,,Silver,First,Miami
600, Nissan ,Model S,2010,25000,100000,,Gray,,Miami
601,Honda,Civic,2018,50000,60000,,Gray,Third,Phoenix
602,Hyundai,Mustang ,2020,30000,100000,Hybrid,Silver,First,Houston
603,Tesla,Civic,,50000,30000, Diesel ,Silver,Third, Chicago 
604, Nissan ,Focus,2018,50000,15000, Diesel ,Silver,First,Miami
605,,Mustang ,,50000,, Diesel ,Gray,First, Chicago 
606,BMW,Civic,2018,50000,30000, Diesel ,White,First, Chicago 
607,,Accord,2012,20000,75000,,Silver,,Miami
608,Hyundai,Accord,,20000,30000,Electric,White,Second,Los Angeles
609,Tesla,Mustang ,2015,60000,45000,,Black,,Houston
610,Hyundai,Civic,,50000,60000, Diesel ,White,First,Phoenix
611,Honda,Accord,2020,40000,15000, Diesel ,Red,,Phoenix
612,Ford,Focus,2012,30000,100000,Hybrid,Blue,, Chicago 
613,Tesla,Model S,2010,20000,,,Gray,,New York
614,Ford,Accord,2020,60000,, Diesel ,,,New York
615, Nissan ,Mustang ,2020,,45000,,Silver,,
616,BMW,Accord,2012,30000,45000,Petrol,,First,Miami
617,Toyota,,2020,50000,,Petrol,Black,Third, Chicago 
618,Hyundai,Focus,2018,60000,100000,Electric,Red,First,Houston
619,,Accord,2018,50000,75000,Electric,Silver,First,Phoenix
620,BMW,Model S,2015,25000,,Electric,Gray,Second,Phoenix
621,Tesla,,2012,25000,,Petrol,White,First,Los Angeles
622,Ford,Mustang ,2018,30000,45000,Hybrid,Silver,First,
623,,Mustang ,2020,30000,30000,,,Third, Chicago 
624,Ford,Civic,2020,30000,30000,Electric,Silver,,Los Angeles
625,Honda,Focus,2018,25000,60000,,,Second,Phoenix
626,Ford,Accord,2012,60000,15000, Diesel ,,First,Phoenix
627,Honda,Civic,2012,40000,30000, Diesel ,White,Third,
628, Nissan ,Focus,2010,50000,100000,Electric,Gray,First,New York
629,,Mustang ,2012,20000,100000,Petrol,Black,First,Houston
630,,,,30000,,,Blue,,New York
631,Toyota,Accord,,20000,75000, Diesel ,,Second,Miami
632,Tesla,Mustang ,,,45000, Diesel ,Silver,Second,Miami
633,Honda,Model S,2018,20000,,Hybrid,White,Second, Chicago 
634,Toyota,Focus,2010,20000,,,Black,Second,Houston
635,Ford,Mustang ,2020,,100000,Hybrid,Blue,First,Los Angeles
636,Ford,Mustang ,2018,,,,Blue,Second,Miami
637,Toyota,Model S,2015,50000,15000,Electric,Gray,First, Chicago 
638,,Civic,2015,30000,100000,Electric,Blue,Second,Houston
639,Ford,Mustang ,2012,50000,75000, Diesel ,Blue,First,
640,Hyundai,Civic,2010,,15000,,,,Phoenix
641, Nissan ,,2010,,100000, Diesel ,Red,First,Los Angeles
642, Nissan ,,2020,60000,45000,Electric,,Second,Phoenix
643,Hyundai,Corolla,2012,25000,100000,,Red,,Houston
644,Toyota,Corolla,2010,20000,15000,Electric,Blue,First,Houston
645,Hyundai,,2018,40000,,Electric,Red,Second,New York
646,Honda,Accord,2020,50000,15000,Petrol,Silver,,Los Angeles
647,Honda,Civic,2010,20000,45000,,Red,Second,
648,Toyota,Model S,2015,40000,15000,,Black,,Phoenix
649,Hyundai,Mustang ,2015,60000,30000,Hybrid,Black,,Los Angeles
650,Honda,Mustang ,2010,,45000, Diesel ,Silver,Second,
651,,,,60000,,,White,First,Los Angeles
652,Hyundai,Accord,,50000,30000,Hybrid,White,, Chicago 
653,,Model S,2015,60000,,Hybrid,Black,,Houston
654,Honda,Corolla,2018,50000,60000,,Gray,Second,Houston
655, Nissan ,Model S,2020,25000,75000,Electric,Gray,First,Houston
656,Honda,,2018,60000,100000, Diesel ,White,Second, Chicago 
657,,Civic,2015,50000,45000,,Gray,First, Chicago 
658,BMW,,2010,20000,15000,Hybrid,Red,, Chicago 
659,Tesla,Mustang ,2010,20000,60000,Electric,Gray,Second,Phoenix
660,Ford,Mustang ,2020,40000,,Electric,,,
661,Hyundai,Focus,2015,50000,100000, Diesel ,Black,Third,Phoenix
662,BMW,Accord,2015,30000,60000,Electric,Blue,Second,Phoenix
663,Honda,Accord,2015,50000,100000,Hybrid,Black,Second,Phoenix
664, Nissan ,Accord,2012,20000,,,,Third,
665,Toyota,Focus,2010,,60000, Diesel ,Red,First,New York
666,Honda,Focus,2015,40000,30000,,White,Third,New York
667, Nissan ,Civic,2020,20000,30000,Electric,,Third,New York
668,Tesla,Accord,,30000,45000,Electric,,,New York
669,Honda,,2012,20000,45000,,,First,
670,,Focus,2015,50000,30000,Electric,Silver,Second,Phoenix
671,Toyota,,2010,40000,60000,Hybrid,Gray,Second,New York
672, Nissan ,Corolla,,30000,75000,,Black,Second,
673, Nissan ,Accord,2012,25000,45000,Hybrid,,Third,
674, Nissan ,Focus,2018,20000,45000,Electric,Blue,First, Chicago 
675,Tesla,Focus,2020,30000,30000, Diesel ,White,Second, Chicago 
676,Honda,Civic,2010,60000,100000,Hybrid,Blue,Second,Phoenix
677,Tesla,,2018,,60000,Electric,White,,Los Angeles
678,Hyundai,Civic,2010,40000,45000,Petrol,Gray,,Miami
679,Ford,Civic,2020,30000,30000,Electric,,Third,Houston
680,Ford,,2015,40000,60000,Hybrid,Black,First,
681,Hyundai,Corolla,2018,50000,15000,Petrol,Blue,Second,New York
682,Honda,,2018,50000,15000, Diesel ,Blue,Second, Chicago 
683,,Corolla,2012,60000,15000,Petrol,Blue,Third,Los Angeles
684,Tesla,Civic,2015,25000,,Electric,,Second,New York
685,Toyota,Corolla,2020,40000,75000,Electric,Gray,, Chicago 
686, Nissan ,Accord,,25000,100000,Hybrid,Black,,Phoenix
687, Nissan ,Corolla,2012,50000,30000,,Silver,,Los Angeles
688,Honda,Corolla,2018,20000,100000,Hybrid,Gray,,Los Angeles
689,,Focus,2010,20000,30000, Diesel ,Red,First,
690,Ford,Focus,2020,60000,60000,Hybrid,Black,Third,
691,Ford,Mustang ,2012,20000,75000,Electric,Gray,Third,Phoenix
692, Nissan ,Civic,,,,Petrol,Red,Second,New York
693,Honda,,2015,20000,15000,,Red,First,Los Angeles
694,Tesla,Corolla,,,45000,,White,Third,New York
695,Ford,Accord,2010,,,,White,Third,Los Angeles
696,Tesla,Focus,2012,25000,30000,Electric,Black,,Phoenix
697,,,2020,20000,15000,Hybrid,Red,First,
698,Ford,Accord,2010,,60000,Electric,Red,Third,Phoenix
699,Ford,Corolla,2012,40000,45000,,White,Second,New York
700,BMW,,2012,25000,60000,Petrol,Gray,,New York
701,Ford,Mustang ,,60000,75000,Electric,Gray,Third,
702,Hyundai,Accord,2020,20000,15000,Hybrid,Red,Third,
703,Toyota,Model S,2015,50000,, Diesel ,Red,Third,Houston
704,Hyundai,Accord,2010,60000,15000, Diesel ,Red,First,Los Angeles
705,Honda,Accord,,,100000, Diesel ,Red,First,
706,Honda,Corolla,2012,60000,30000,Electric,Black,Second,New York
707,Tesla,,,,75000, Diesel ,Black,Second,Los Angeles
708,Hyundai,Corolla,,60000,,Electric,Gray,First,New York
709,Hyundai,Corolla,,60000,30000,Electric,Gray,First,Houston
710,Hyundai,Model S,2020,25000,100000, Diesel ,Blue,First,Houston
711,,Mustang ,2012,60000,45000,Petrol,Gray,Second,New York
712,Ford,Accord,2020,25000,,Electric,,First, Chicago 
713,Toyota,,2020,60000,75000,,,Third,New York
714,Tesla,Mustang ,2012,25000,45000,,Gray,Third, Chicago 
715,Hyundai,Civic,,60000,60000,Hybrid,Blue,Third,Houston
716,Hyundai,Focus,,50000,,Electric,Silver,,Los Angeles
717,BMW,Mustang ,2020,20000,15000, Diesel ,White,First,Miami
718,Tesla,Corolla,2010,,,Hybrid,Black,Second,
719,Hyundai,Corolla,,40000,60000,Hybrid,Black,Third,Phoenix
720,Tesla,Corolla,2020,50000,45000,Petrol,Silver,First,Phoenix
721,Ford,Corolla,2015,60000,75000,Petrol,Silver,Second,New York
722,BMW,Focus,2015,40000,30000,Petrol,Silver,Second,
723,Tesla,Civic,2020,40000,100000,Electric,Red,Second,Miami
724,Toyota,Model S,2010,25000,75000,Hybrid,Gray,First,Phoenix
725,Toyota,Civic,,25000,75000,Electric,Black,First,Miami
726,Honda,Focus,2018,50000,15000,Petrol,Gray,,Houston
727,BMW,,2018,50000,75000,Petrol,Gray,First,Houston
728,BMW,Model S,2010,25000,75000,,,,Miami
729,Honda,Model S,2015,20000,45000,Petrol,White,Second,
730,Tesla,,2020,50000,75000,Petrol,,Second,
731,BMW,Accord,2012,60000,15000,,Red,Second,Miami
732,Toyota,Corolla,2020,50000,15000,Electric,Black,,
733,Toyota,Focus,2020,,75000, Diesel ,Silver,,
734,Hyundai,,2018,60000,15000,Electric,Silver,First,
735,Ford,Civic,2020,40000,45000,Petrol,Black,First,Houston
736,BMW,Civic,2018,,75000,Electric,Gray,Second,New York
737,Tesla,Accord,2012,40000,45000,Hybrid,Black,,New York
738,Honda,,2020,,75000,Hybrid,Gray,Third, Chicago 
739,Honda,Focus,2010,25000,15000,Electric,White,Second,Miami
740,Tesla,Accord,2020,20000,45000, Diesel ,Black,First, Chicago 
741,,Accord,,40000,100000,Hybrid,Black,First,Houston
742, Nissan ,Accord,,30000,60000,Hybrid,Blue,, Chicago 
743,Ford,Model S,2010,40000,,Petrol,Blue,Third,
744,Honda,Model S,2018,50000,15000,Petrol,Blue,,New York
745,BMW,Corolla,2020,20000,, Diesel ,,,Houston
746,Ford,Focus,2018,,100000, Diesel ,Black,,Los Angeles
747,BMW,Civic,2010,40000,15000, Diesel ,Red,Second,Houston
748,,Civic,2018,60000,100000,Hybrid,,,New York
749,Toyota,Corolla,2015,60000,60000, Diesel ,,,Miami
750,Ford,Civic,,,75000,Hybrid,,Third,New York
751,Hyundai,Accord,2010,25000,100000,Electric,Red,First,Los Angeles
752,Honda,Corolla,2018,20000,30000,Petrol,Black,First,Houston
753,Ford,Corolla,2020,20000,45000, Diesel ,Gray,First,New York
754,Ford,,2018,60000,30000,Hybrid,Silver,Second,Miami
755,Ford,Model S,2012,40000,60000, Diesel ,,First,
756, Nissan ,Focus,2010,,100000,Electric,,, Chicago 
757,Ford,Focus,2018,30000,15000,,Red,Third,Phoenix
758,BMW,Model S,,,30000,,Blue,Second,
759,Toyota,Accord,2015,,100000, Diesel ,,Third,Miami
760,,Focus,,50000,45000, Diesel ,Red,Third, Chicago 
761,Tesla,Civic,2012,60000,75000,Hybrid,Black,First, Chicago 
762,Ford,Civic,2010,,100000,Petrol,Silver,First,Houston
763,Honda,Focus,2012,,,,Gray,Third,Los Angeles
764,Ford,Mustang ,2020,,,,Silver,,Houston
765,Honda,Mustang ,2015,50000,100000,,Gray,Second,Phoenix
766,BMW,,2020,40000,,Petrol,Silver,,
767,Honda,Focus,,40000,75000,,Blue,,
768,Hyundai,Corolla,,30000,45000,Petrol,Silver,First,Phoenix
769,Tesla,Accord,2018,50000,100000,,Silver,Third,Phoenix
770,Toyota,Corolla,2012,60000,,,Gray,, Chicago 
771,Honda,Model S,2020,20000,,Hybrid,Blue,, Chicago 
772,Honda,Accord,2018,60000,60000,Hybrid,Red,Second, Chicago 
773,Toyota,Accord,2015,20000,100000,Electric,Red,,Miami
774,Tesla,Civic,,30000,75000,Hybrid,Gray,Second,Miami
775,Ford,Accord,2020,50000,30000,,Blue,Third, Chicago 
776,Honda,,2012,50000,60000,,,First,Houston
777,Toyota,Focus,2020,,60000,Electric,Blue,Second, Chicago 
778,Hyundai,Corolla,2015,25000,45000,Electric,Silver,,Miami
779,Hyundai,Civic,2018,60000,60000, Diesel ,Gray,Third,
780,BMW,Mustang ,2020,40000,15000,Hybrid,Black,Second,New York
781,Toyota,Civic,2020,30000,15000,Petrol,Blue,First,Phoenix
782,BMW,,,20000,100000,Petrol,,Second,Houston
783,Hyundai,,2010,,75000, Diesel ,Silver,Second,
784,Tesla,,2018,,75000,Petrol,Black,First,Phoenix
785,Ford,,,50000,15000, Diesel ,,Second, Chicago 
786,Toyota,Mustang ,2010,,,Electric,White,First,Miami
787,,Corolla,2010,25000,60000,,Blue,,Los Angeles
788,Hyundai,,,30000,75000,Electric,Silver,First,Phoenix
789,Hyundai,Civic,2015,40000,60000,Petrol,Black,First,
790,,Civic,2015,40000,,Hybrid,Blue,First,Phoenix
791, Nissan ,Mustang ,2012,40000,75000,Petrol,Black,,New York
792,Hyundai,Accord,,60000,60000,Hybrid,Black,First,Los Angeles
793,Honda,Focus,2018,,,Petrol,Silver,Third,
794,Tesla,Civic,2018,20000,100000,Petrol,White,Second, Chicago 
795,Toyota,Civic,2015,,100000, Diesel ,Blue,,Los Angeles
796,,Mustang ,2015,,45000,Petrol,Blue,Third,Miami
797,Honda,Corolla,2010,60000,30000,Petrol,,Second,Los Angeles
798,,Accord,2015,50000,100000,Hybrid,Black,Third,
799,Toyota,Civic,2020,50000,45000,Electric,Gray,First,Los Angeles
800,BMW,Model S,2018,25000,100000, Diesel ,Red,First,New York
801,Toyota,Civic,2012,,,Electric,Black,,Phoenix
802, Nissan ,Focus,2010,,15000,Electric,Gray,First,Houston
803,Toyota,Focus,2020,25000,15000,Petrol,,First,New York
804,Toyota,Accord,2015,,15000,Hybrid,Gray,,Miami
805, Nissan ,Accord,2012,30000,60000,,,First, Chicago 
806,Tesla,,2015,30000,60000,Electric,Gray,Second,Phoenix
807,Hyundai,Corolla,,30000,15000,Petrol,Gray,,Houston
808,Toyota,Focus,2020,25000,15000,Electric,Blue,Second,Los Angeles
809, Nissan ,Model S,,50000,45000,Electric,Silver,Third,Phoenix
810,Honda,Model S,,40000,100000,Petrol,Gray,Third,Miami
811,BMW,,2012,30000,,Hybrid,Gray,,
812,BMW,Corolla,,20000,60000,Electric,Silver,Second,Phoenix
813,Toyota,Corolla,2015,50000,30000,Electric,White,Third,Miami
814,Tesla,Accord,2020,20000,,Electric,Black,Third,Miami
815,Tesla,Civic,2020,,15000,Petrol,Silver,,Miami
816,Honda,Model S,2012,50000,100000,,White,,Miami
817,Toyota,Model S,,40000,45000,,,, Chicago 
818,BMW,Mustang ,,,30000, Diesel ,Black,First, Chicago 
819,Tesla,Model S,2020,60000,100000, Diesel ,Blue,Third,
820,Toyota,Model S,2015,50000,,,Gray,Third,Houston
